ID	Carat Weight	Cut	Color	Clarity	Polish	Symmetry	Report	Price
5414	 0.90 	Ideal	D	VS2	EX	EX	GIA	6143.00
5415	 2.50 	Very Good	F	VS1	VG	EX	GIA	44192.00
5416	 2.15 	Very Good	G	VS2	EX	EX	GIA	28837.00
5417	 1.05 	Ideal	D	SI1	VG	VG	GIA	5914.00
5418	 0.90 	Ideal	G	VS1	ID	ID	AGSL	5267.00
5419	 1.04 	Very Good	G	VS1	VG	VG	GIA	6669.00
5420	 1.11 	Ideal	G	VS1	EX	EX	GIA	7917.00
5421	 1.16 	Signature-Ideal	F	VVS1	EX	EX	GIA	13595.00
5422	 0.92 	Ideal	H	IF	VG	VG	GIA	5758.00
5423	 1.03 	Very Good	H	SI1	VG	VG	GIA	4725.00
5424	 2.02 	Ideal	D	VVS2	VG	EX	GIA	47540.00
5425	 1.56 	Ideal	I	VS1	VG	VG	GIA	10399.00
5426	 1.18 	Ideal	I	VVS2	VG	VG	GIA	5616.00
5427	 1.00 	Very Good	G	VVS1	G	G	GIA	8246.00
5428	 0.94 	Ideal	E	SI1	VG	VG	GIA	4813.00
5429	 0.92 	Good	E	VS2	EX	VG	GIA	4364.00
5430	 2.05 	Good	G	VS2	VG	VG	GIA	24390.00
5431	 2.02 	Very Good	F	SI1	VG	VG	GIA	19841.00
5432	 1.06 	Ideal	H	VS2	EX	EX	GIA	6058.00
5433	 0.82 	Ideal	G	SI1	VG	VG	GIA	3108.00
5434	 1.52 	Very Good	G	VS2	EX	EX	GIA	12730.00
5435	 0.75 	Signature-Ideal	F	SI1	EX	EX	GIA	3336.00
5436	 2.05 	Ideal	G	VS1	EX	EX	GIA	27238.00
5437	 1.04 	Good	G	VS1	VG	VG	GIA	6151.00
5438	 1.52 	Very Good	G	VS2	EX	EX	GIA	13355.00
5439	 1.07 	Very Good	H	SI1	G	G	GIA	5752.00
5440	 1.26 	Very Good	F	VVS2	EX	EX	GIA	12257.00
5441	 0.84 	Ideal	G	VS2	EX	VG	GIA	3936.00
5442	 2.02 	Ideal	G	VVS1	EX	EX	GIA	31392.00
5443	 1.20 	Very Good	G	SI1	VG	EX	GIA	6354.00
5444	 2.00 	Very Good	H	SI1	VG	G	GIA	16565.00
5445	 1.62 	Ideal	G	VS2	EX	EX	GIA	16183.00
5446	 0.90 	Very Good	E	SI1	EX	VG	GIA	3863.00
5447	 0.90 	Very Good	E	SI1	VG	VG	GIA	4382.00
5448	 1.08 	Signature-Ideal	E	VVS2	ID	ID	AGSL	12104.00
5449	 1.12 	Ideal	F	IF	EX	VG	GIA	12344.00
5450	 0.95 	Ideal	H	SI1	EX	EX	GIA	4958.00
5451	 2.25 	Very Good	G	VS1	EX	VG	GIA	33969.00
5452	 1.30 	Ideal	F	VVS1	EX	EX	GIA	13937.00
5453	 0.75 	Very Good	D	VVS2	VG	VG	GIA	4656.00
5454	 1.03 	Ideal	F	VS1	EX	EX	GIA	8169.00
5455	 1.03 	Signature-Ideal	E	VS1	ID	ID	AGSL	9425.00
5456	 2.10 	Ideal	F	VS2	EX	EX	GIA	27550.00
5457	 2.04 	Ideal	D	VS2	EX	EX	GIA	27876.00
5458	 1.01 	Very Good	E	IF	VG	VG	GIA	11291.00
5459	 1.20 	Very Good	I	VS2	G	VG	GIA	6400.00
5460	 0.93 	Very Good	E	SI1	VG	G	GIA	4704.00
5461	 1.11 	Ideal	F	VS2	EX	EX	GIA	8233.00
5462	 1.09 	Ideal	F	IF	VG	EX	GIA	11998.00
5463	 1.02 	Ideal	G	VS2	EX	EX	GIA	6410.00
5464	 2.02 	Very Good	G	VS1	G	G	GIA	28469.00
5465	 1.01 	Very Good	G	VS1	VG	G	GIA	6777.00
5466	 1.09 	Fair	H	SI1	G	VG	GIA	4697.00
5467	 1.24 	Very Good	I	VS1	G	G	GIA	6754.00
5468	 1.02 	Ideal	G	VS2	VG	EX	GIA	6356.00
5469	 0.91 	Ideal	D	SI1	VG	VG	GIA	4566.00
5470	 1.13 	Signature-Ideal	I	VVS1	ID	ID	AGSL	7459.00
5471	 1.11 	Signature-Ideal	G	VS1	ID	ID	AGSL	8749.00
5472	 1.35 	Ideal	E	VS1	EX	EX	GIA	12400.00
5473	 0.86 	Very Good	I	VVS2	VG	G	GIA	3207.00
5474	 1.13 	Ideal	E	VVS2	EX	VG	GIA	10618.00
5475	 1.03 	Ideal	F	VS1	EX	EX	GIA	8939.00
5476	 1.03 	Very Good	D	VS2	VG	VG	GIA	7243.00
5477	 1.01 	Very Good	H	SI1	VG	VG	GIA	4747.00
5478	 1.20 	Very Good	I	VS1	VG	VG	GIA	6145.00
5479	 1.16 	Ideal	G	IF	EX	EX	GIA	10368.00
5480	 1.58 	Ideal	G	SI1	EX	EX	GIA	11610.00
5481	 0.82 	Ideal	H	SI1	G	VG	GIA	2832.00
5482	 1.00 	Very Good	D	VVS2	VG	VG	GIA	8976.00
5483	 1.71 	Very Good	H	VS2	VG	EX	GIA	12579.00
5484	 0.82 	Ideal	F	SI1	EX	EX	GIA	3810.00
5485	 1.50 	Very Good	D	VS2	VG	VG	GIA	14368.00
5486	 0.90 	Good	F	SI1	VG	VG	GIA	4016.00
5487	 2.19 	Ideal	F	VS2	EX	EX	GIA	32428.00
5488	 0.92 	Very Good	H	SI1	VG	VG	GIA	4062.00
5489	 1.01 	Ideal	E	VS1	VG	EX	GIA	8036.00
5490	 1.14 	Ideal	G	VVS2	ID	ID	AGSL	9013.00
5491	 2.26 	Ideal	G	VS1	EX	EX	GIA	35742.00
5492	 1.23 	Very Good	I	VS1	G	G	AGSL	6564.00
5493	 2.01 	Very Good	F	VS2	EX	VG	GIA	25751.00
5494	 1.51 	Very Good	I	SI1	EX	EX	GIA	8420.00
5495	 1.54 	Ideal	I	VS2	ID	ID	AGSL	9998.00
5496	 0.93 	Ideal	H	VS1	EX	EX	GIA	5301.00
5497	 1.25 	Very Good	H	VS2	VG	VG	GIA	7414.00
5498	 1.08 	Ideal	H	VVS1	EX	EX	GIA	9041.00
5499	 1.21 	Signature-Ideal	I	VVS2	ID	ID	AGSL	7938.00
5500	 2.00 	Very Good	G	SI1	VG	VG	GIA	17724.00
5501	 1.32 	Good	I	VS1	EX	EX	GIA	7143.00
5502	 0.90 	Good	F	VS2	VG	G	GIA	4655.00
5503	 1.35 	Signature-Ideal	H	VS1	ID	ID	AGSL	10591.00
5504	 2.41 	Ideal	D	VVS2	EX	EX	GIA	61584.00
5505	 2.02 	Ideal	G	VS2	EX	VG	GIA	25183.00
5506	 1.05 	Ideal	I	VS1	VG	VG	GIA	5101.00
5507	 2.03 	Very Good	G	VS2	G	G	GIA	21409.00
5508	 2.00 	Very Good	I	VS2	EX	EX	GIA	18522.00
5509	 1.12 	Very Good	E	SI1	VG	VG	GIA	5558.00
5510	 0.90 	Very Good	I	VS2	EX	EX	GIA	3489.00
5511	 2.08 	Very Good	G	VS1	VG	VG	GIA	26414.00
5512	 2.24 	Ideal	H	VS2	EX	EX	GIA	26505.00
5513	 1.01 	Ideal	G	VS1	EX	EX	GIA	7274.00
5514	 1.21 	Fair	H	VS2	G	G	GIA	5768.00
5515	 1.01 	Ideal	I	SI1	EX	EX	GIA	4872.00
5516	 1.06 	Very Good	I	SI1	EX	EX	GIA	4507.00
5517	 1.21 	Very Good	F	SI1	EX	EX	GIA	7877.00
5518	 1.27 	Ideal	F	VVS1	EX	EX	GIA	13904.00
5519	 1.33 	Very Good	D	IF	VG	VG	GIA	22783.00
5520	 2.01 	Good	H	SI1	VG	G	GIA	15643.00
5521	 2.15 	Ideal	G	VS2	ID	ID	AGSL	25463.00
5522	 1.10 	Ideal	D	VVS2	EX	EX	GIA	10410.00
5523	 1.11 	Ideal	I	SI1	EX	EX	GIA	4890.00
5524	 1.02 	Very Good	H	VS1	G	G	GIA	5378.00
5525	 1.01 	Good	H	SI1	VG	EX	GIA	4553.00
5526	 1.00 	Good	E	VS2	G	G	GIA	6958.00
5527	 2.38 	Ideal	G	SI1	VG	EX	GIA	22443.00
5528	 1.00 	Fair	E	VS2	G	G	GIA	6285.00
5529	 0.90 	Very Good	E	SI1	VG	G	GIA	4324.00
5530	 0.90 	Very Good	G	VS2	G	G	GIA	4311.00
5531	 2.15 	Ideal	H	SI1	EX	VG	GIA	18470.00
5532	 1.01 	Very Good	F	SI1	VG	EX	GIA	5220.00
5533	 1.21 	Good	E	VS1	VG	VG	GIA	8902.00
5534	 1.61 	Very Good	I	SI1	EX	EX	AGSL	9220.00
5535	 1.02 	Ideal	G	VS2	G	VG	GIA	6260.00
5536	 2.02 	Ideal	F	SI1	EX	EX	GIA	21716.00
5537	 0.78 	Very Good	D	SI1	VG	EX	GIA	3258.00
5538	 1.71 	Very Good	G	VVS1	EX	VG	GIA	18728.00
5539	 1.26 	Very Good	H	IF	VG	VG	GIA	8956.00
5540	 1.50 	Very Good	D	SI1	VG	VG	GIA	12342.00
5541	 2.01 	Ideal	F	VS1	VG	VG	GIA	32966.00
5542	 0.94 	Very Good	F	VS2	VG	G	GIA	5221.00
5543	 1.18 	Very Good	F	VVS2	VG	EX	GIA	11430.00
5544	 2.03 	Very Good	I	VS1	EX	VG	GIA	17613.00
5545	 1.78 	Ideal	F	VS2	EX	EX	GIA	18128.00
5546	 2.01 	Very Good	I	VS2	VG	VG	GIA	16263.00
5547	 1.50 	Very Good	I	VS2	VG	VG	GIA	9960.00
5548	 1.67 	Very Good	G	VVS2	VG	VG	GIA	17028.00
5549	 1.01 	Very Good	G	SI1	VG	G	GIA	4972.00
5550	 1.50 	Very Good	H	VS1	EX	VG	GIA	10652.00
5551	 0.90 	Good	G	VS2	VG	G	GIA	4124.00
5552	 2.01 	Ideal	H	VS2	VG	EX	GIA	21629.00
5553	 1.25 	Very Good	I	SI1	EX	EX	GIA	5699.00
5554	 1.00 	Good	E	SI1	VG	G	GIA	4916.00
5555	 1.00 	Very Good	F	VS2	EX	EX	GIA	7343.00
5556	 2.01 	Good	F	VVS2	VG	VG	GIA	36854.00
5557	 1.01 	Ideal	E	VS2	EX	EX	GIA	6923.00
5558	 0.90 	Good	I	SI1	EX	G	GIA	3164.00
5559	 2.04 	Ideal	I	VS2	VG	VG	GIA	16895.00
5560	 1.84 	Very Good	E	IF	VG	VG	GIA	35410.00
5561	 2.01 	Very Good	H	VS1	G	VG	GIA	20399.00
5562	 1.82 	Ideal	I	VVS2	EX	EX	GIA	14914.00
5563	 1.17 	Very Good	F	VS1	G	VG	GIA	7468.00
5564	 2.61 	Very Good	E	IF	EX	VG	GIA	67240.00
5565	 1.01 	Good	E	SI1	G	G	GIA	5233.00
5566	 2.32 	Ideal	G	VS2	EX	EX	GIA	31114.00
5567	 2.00 	Ideal	G	VS1	EX	EX	GIA	28313.00
5568	 1.01 	Very Good	F	SI1	VG	VG	GIA	5284.00
5569	 0.76 	Ideal	H	VS2	VG	EX	GIA	2797.00
5570	 0.90 	Very Good	G	SI1	G	VG	GIA	3701.00
5571	 1.27 	Ideal	G	VVS2	ID	ID	AGSL	10693.00
5572	 2.00 	Very Good	F	VVS1	EX	EX	GIA	41804.00
5573	 2.01 	Very Good	E	SI1	G	G	GIA	22229.00
5574	 2.04 	Very Good	G	SI1	EX	EX	GIA	20023.00
5575	 1.11 	Good	E	VS2	EX	EX	GIA	7480.00
5576	 0.91 	Very Good	G	VVS2	VG	VG	GIA	5424.00
5577	 2.01 	Good	E	SI1	EX	EX	GIA	23135.00
5578	 0.90 	Very Good	H	VS1	G	EX	GIA	4181.00
5579	 1.14 	Ideal	I	SI1	EX	VG	GIA	5096.00
5580	 1.03 	Good	D	SI1	EX	VG	GIA	5479.00
5581	 0.79 	Ideal	F	SI1	EX	EX	GIA	3081.00
5582	 2.01 	Ideal	I	VVS2	EX	VG	GIA	21461.00
5583	 1.18 	Ideal	G	VS1	ID	ID	AGSL	8414.00
5584	 1.50 	Good	I	SI1	VG	G	GIA	6994.00
5585	 2.15 	Signature-Ideal	D	IF	ID	ID	AGSL	70683.00
5586	 1.70 	Very Good	G	SI1	VG	VG	GIA	12410.00
5587	 1.30 	Very Good	G	IF	VG	VG	GIA	11646.00
5588	 1.00 	Good	G	VVS2	EX	VG	GIA	7572.00
5589	 2.01 	Good	I	SI1	VG	G	GIA	14597.00
5590	 2.09 	Ideal	G	SI1	ID	ID	AGSL	21273.00
5591	 2.05 	Very Good	G	VS2	VG	G	GIA	27046.00
5592	 0.92 	Ideal	D	SI1	EX	EX	GIA	5779.00
5593	 1.50 	Ideal	G	VS2	VG	VG	GIA	12464.00
5594	 1.21 	Very Good	H	VS1	VG	VG	GIA	7445.00
5595	 2.17 	Ideal	D	VS1	VG	G	GIA	40868.00
5596	 2.03 	Very Good	G	SI1	VG	G	GIA	18630.00
5597	 1.01 	Good	F	VS2	EX	VG	GIA	6037.00
5598	 2.01 	Very Good	F	VS2	G	G	GIA	25784.00
5599	 1.01 	Very Good	G	SI1	VG	VG	GIA	5049.00
5600	 0.75 	Very Good	F	SI1	EX	EX	GIA	2811.00
5601	 2.01 	Very Good	G	VS2	EX	VG	GIA	26672.00
5602	 2.16 	Ideal	H	SI1	EX	EX	GIA	19224.00
5603	 0.90 	Very Good	F	SI1	EX	VG	GIA	3848.00
5604	 1.01 	Very Good	E	SI1	VG	VG	GIA	5384.00
5605	 0.92 	Good	D	SI1	VG	VG	GIA	5259.00
5606	 1.05 	Ideal	G	VS1	ID	ID	AGSL	7247.00
5607	 1.25 	Very Good	G	IF	VG	VG	GIA	10641.00
5608	 2.00 	Very Good	G	IF	EX	VG	GIA	33560.00
5609	 2.07 	Ideal	F	VS1	EX	VG	GIA	29950.00
5610	 1.51 	Ideal	E	SI1	VG	VG	GIA	12526.00
5611	 2.08 	Ideal	H	VS1	EX	EX	AGSL	22910.00
5612	 1.26 	Very Good	I	VS1	G	G	GIA	6855.00
5613	 1.01 	Very Good	G	VS2	EX	EX	GIA	6357.00
5614	 1.55 	Ideal	H	SI1	EX	EX	GIA	10960.00
5615	 1.22 	Ideal	I	VS2	VG	EX	GIA	6083.00
5616	 1.80 	Very Good	H	VVS1	VG	VG	GIA	16195.00
5617	 1.00 	Ideal	D	SI1	VG	EX	GIA	5755.00
5618	 1.31 	Ideal	F	VS1	EX	EX	GIA	12825.00
5619	 1.01 	Very Good	G	VS1	VG	VG	GIA	7167.00
5620	 0.84 	Ideal	I	VS1	VG	VG	GIA	3201.00
5621	 1.05 	Very Good	H	VS2	EX	VG	GIA	5633.00
5622	 0.92 	Very Good	F	VS2	G	VG	GIA	5279.00
5623	 0.97 	Good	I	SI1	G	G	GIA	3498.00
5624	 2.01 	Very Good	H	SI1	VG	VG	GIA	17674.00
5625	 1.62 	Ideal	H	VS2	VG	VG	GIA	12107.00
5626	 1.01 	Very Good	I	VS1	EX	VG	GIA	4858.00
5627	 2.00 	Very Good	D	VVS2	EX	VG	GIA	47413.00
5628	 0.75 	Ideal	F	VVS2	VG	VG	GIA	3710.00
5629	 2.57 	Ideal	H	VS2	EX	VG	GIA	30760.00
5630	 2.08 	Very Good	F	VS1	G	G	GIA	28920.00
5631	 0.91 	Very Good	D	VS1	EX	EX	GIA	6180.00
5632	 1.09 	Signature-Ideal	G	VS1	ID	ID	AGSL	8602.00
5633	 1.02 	Very Good	F	VS1	EX	VG	GIA	7406.00
5634	 2.36 	Ideal	D	IF	EX	EX	GIA	72195.00
5635	 1.01 	Ideal	E	VVS2	ID	ID	AGSL	9848.00
5636	 1.13 	Very Good	G	VS1	VG	VG	GIA	7815.00
5637	 2.01 	Good	H	VS2	EX	EX	GIA	19817.00
5638	 2.02 	Very Good	G	VS2	EX	EX	GIA	22206.00
5639	 1.20 	Ideal	G	VVS2	ID	ID	AGSL	9785.00
5640	 1.01 	Ideal	F	VS1	VG	VG	GIA	7056.00
5641	 1.51 	Very Good	D	SI1	EX	VG	GIA	12106.00
5642	 1.00 	Very Good	E	SI1	VG	G	GIA	5051.00
5643	 1.52 	Very Good	I	VS1	VG	VG	GIA	10016.00
5644	 1.13 	Ideal	H	SI1	VG	VG	GIA	5303.00
5645	 2.01 	Very Good	F	SI1	VG	G	GIA	20524.00
5646	 0.84 	Very Good	E	SI1	G	G	GIA	3453.00
5647	 0.78 	Ideal	G	SI1	EX	VG	GIA	2870.00
5648	 0.91 	Good	F	VS2	G	G	GIA	4374.00
5649	 1.10 	Ideal	E	VS1	EX	EX	GIA	9397.00
5650	 1.31 	Very Good	H	VS2	G	VG	GIA	8261.00
5651	 0.91 	Good	E	SI1	VG	VG	GIA	4241.00
5652	 1.00 	Good	I	SI1	EX	VG	GIA	4042.00
5653	 1.00 	Good	E	SI1	VG	G	GIA	5597.00
5654	 0.80 	Ideal	D	SI1	VG	VG	GIA	3403.00
5655	 2.01 	Good	I	VS1	VG	G	GIA	16552.00
5656	 0.76 	Very Good	G	SI1	VG	VG	GIA	2579.00
5657	 1.06 	Ideal	G	VS1	EX	EX	GIA	8451.00
5658	 1.08 	Ideal	F	VS1	EX	EX	GIA	8321.00
5659	 1.51 	Ideal	F	VS2	EX	VG	GIA	15226.00
5660	 0.83 	Very Good	F	SI1	VG	EX	GIA	3322.00
5661	 1.03 	Ideal	F	VS1	EX	EX	GIA	8133.00
5662	 2.22 	Ideal	D	VS1	EX	EX	GIA	41861.00
5663	 2.03 	Ideal	F	VS2	VG	EX	GIA	28070.00
5664	 1.10 	Ideal	G	VS1	VG	VG	GIA	7441.00
5665	 1.53 	Very Good	D	SI1	EX	EX	GIA	11873.00
5666	 0.76 	Ideal	E	VS1	EX	VG	GIA	3930.00
5667	 1.21 	Ideal	I	VS1	EX	EX	GIA	7037.00
5668	 1.05 	Ideal	G	SI1	EX	EX	GIA	5591.00
5669	 0.90 	Good	D	SI1	VG	VG	GIA	4227.00
5670	 1.01 	Very Good	H	SI1	EX	VG	GIA	4747.00
5671	 1.01 	Very Good	F	VVS1	EX	EX	GIA	9908.00
5672	 1.27 	Ideal	F	VVS1	EX	EX	GIA	13530.00
5673	 1.21 	Very Good	E	VS1	G	VG	GIA	10430.00
5674	 0.90 	Good	I	VS1	G	VG	GIA	3677.00
5675	 1.69 	Very Good	D	SI1	G	G	GIA	13446.00
5676	 1.04 	Ideal	E	SI1	EX	VG	GIA	5619.00
5677	 2.39 	Very Good	F	VS1	EX	VG	GIA	41488.00
5678	 1.20 	Good	D	SI1	G	VG	GIA	7461.00
5679	 1.20 	Ideal	I	SI1	VG	VG	GIA	5763.00
5680	 2.01 	Fair	F	VVS2	G	G	GIA	29368.00
5681	 1.21 	Ideal	D	VVS2	EX	EX	GIA	13965.00
5682	 1.00 	Very Good	E	VS2	VG	G	GIA	6605.00
5683	 0.75 	Ideal	D	VS1	EX	VG	GIA	4007.00
5684	 1.08 	Good	F	SI1	EX	EX	AGSL	5764.00
5685	 1.28 	Good	H	SI1	EX	G	GIA	6552.00
5686	 1.05 	Very Good	G	SI1	EX	EX	GIA	5438.00
5687	 2.21 	Ideal	D	VVS2	EX	EX	GIA	51333.00
5688	 1.00 	Fair	H	SI1	VG	G	GIA	4063.00
5689	 2.10 	Very Good	I	VS2	VG	G	GIA	17837.00
5690	 1.04 	Ideal	F	VS2	EX	EX	GIA	7508.00
5691	 0.78 	Very Good	I	SI1	EX	VG	GIA	2348.00
5692	 0.81 	Ideal	F	VS2	ID	ID	AGSL	3595.00
5693	 1.17 	Very Good	H	VS1	VG	VG	GIA	6395.00
5694	 1.21 	Ideal	G	VS1	VG	EX	GIA	8699.00
5695	 1.22 	Ideal	I	VS1	ID	ID	AGSL	6469.00
5696	 1.52 	Ideal	E	VS1	VG	VG	GIA	14501.00
5697	 1.17 	Ideal	H	VVS1	VG	VG	GIA	8188.00
5698	 2.09 	Very Good	F	VVS1	EX	EX	GIA	45019.00
5699	 0.90 	Very Good	F	SI1	G	EX	GIA	4249.00
5700	 1.13 	Very Good	I	VS2	EX	VG	GIA	5261.00
5701	 1.23 	Very Good	G	VS1	EX	EX	GIA	8445.00
5702	 0.90 	Fair	I	VS1	VG	EX	GIA	3526.00
5703	 0.77 	Very Good	G	VVS1	EX	ID	AGSL	3966.00
5704	 1.51 	Very Good	D	VS2	EX	EX	GIA	14416.00
5705	 2.33 	Ideal	H	SI1	ID	ID	AGSL	21618.00
5706	 1.02 	Very Good	H	SI1	EX	EX	GIA	5380.00
5707	 2.08 	Very Good	F	VVS1	VG	EX	GIA	37711.00
5708	 1.02 	Fair	I	VS2	VG	G	GIA	4091.00
5709	 1.50 	Very Good	G	VS2	VG	VG	GIA	12156.00
5710	 0.80 	Very Good	F	SI1	EX	ID	AGSL	3267.00
5711	 1.29 	Signature-Ideal	E	SI1	ID	ID	AGSL	9572.00
5712	 0.90 	Ideal	E	SI1	VG	VG	GIA	4383.00
5713	 1.16 	Ideal	I	SI1	EX	VG	GIA	5091.00
5714	 0.91 	Good	I	VS2	VG	G	GIA	3747.00
5715	 2.02 	Very Good	G	VS2	EX	VG	GIA	24532.00
5716	 2.04 	Very Good	H	SI1	ID	ID	AGSL	19953.00
5717	 2.00 	Very Good	I	VS2	EX	EX	GIA	17482.00
5718	 1.25 	Ideal	I	SI1	EX	EX	GIA	6352.00
5719	 1.14 	Very Good	F	VS1	VG	VG	GIA	8217.00
5720	 1.58 	Very Good	G	VVS2	VG	VG	GIA	15863.00
5721	 1.02 	Very Good	F	VVS1	EX	EX	GIA	8990.00
5722	 1.20 	Ideal	G	SI1	EX	EX	GIA	7372.00
5723	 0.95 	Ideal	G	IF	VG	VG	GIA	6951.00
5724	 1.07 	Signature-Ideal	E	VS2	ID	ID	AGSL	9177.00
5725	 0.89 	Very Good	I	VS2	G	G	GIA	3238.00
5726	 0.93 	Very Good	F	VS2	G	VG	GIA	4925.00
5727	 0.92 	Ideal	G	VS2	EX	EX	GIA	5989.00
5728	 1.23 	Ideal	I	VS2	EX	EX	GIA	6817.00
5729	 1.07 	Ideal	I	VS1	EX	VG	GIA	5373.00
5730	 1.33 	Ideal	I	VVS2	EX	EX	GIA	7887.00
5731	 1.70 	Very Good	H	VS1	EX	VG	GIA	14130.00
5732	 1.12 	Very Good	D	SI1	VG	G	GIA	6132.00
5733	 0.91 	Good	I	SI1	VG	VG	GIA	3076.00
5734	 1.01 	Ideal	E	VVS2	EX	EX	GIA	10230.00
5735	 0.79 	Ideal	G	SI1	VG	EX	GIA	2871.00
5736	 2.01 	Ideal	G	VS2	EX	VG	GIA	24284.00
5737	 1.85 	Very Good	G	VVS1	EX	VG	GIA	23447.00
5738	 1.21 	Signature-Ideal	H	SI1	ID	ID	AGSL	7810.00
5739	 1.59 	Ideal	G	VVS1	ID	ID	AGSL	16599.00
5740	 1.21 	Signature-Ideal	H	VVS2	EX	EX	GIA	9290.00
5741	 1.13 	Ideal	H	VS1	VG	VG	GIA	6209.00
5742	 0.78 	Ideal	F	VS2	EX	EX	GIA	3405.00
5743	 1.07 	Very Good	E	VS2	VG	VG	GIA	7490.00
5744	 1.00 	Fair	E	SI1	VG	G	GIA	5384.00
5745	 1.14 	Ideal	H	VS2	EX	EX	GIA	6753.00
5746	 2.13 	Ideal	G	VS1	VG	VG	GIA	29450.00
5747	 1.21 	Ideal	G	VVS2	EX	EX	GIA	10378.00
5748	 2.21 	Ideal	G	VS2	VG	VG	GIA	27586.00
5749	 0.80 	Ideal	I	IF	VG	VG	GIA	3437.00
5750	 1.00 	Good	H	SI1	VG	VG	GIA	4405.00
5751	 2.01 	Very Good	F	SI1	VG	G	GIA	21516.00
5752	 1.51 	Good	I	SI1	VG	VG	GIA	8420.00
5753	 0.91 	Ideal	E	SI1	EX	VG	GIA	4370.00
5754	 2.07 	Very Good	G	VVS1	G	VG	GIA	33017.00
5755	 0.90 	Fair	I	VVS2	VG	VG	GIA	3288.00
5756	 1.24 	Very Good	F	VS2	EX	EX	GIA	9123.00
5757	 0.79 	Ideal	H	VVS2	ID	ID	AGSL	3324.00
5758	 2.03 	Very Good	G	VS2	EX	EX	GIA	27255.00
5759	 1.01 	Very Good	E	SI1	EX	VG	GIA	5339.00
5760	 2.00 	Good	I	VS2	VG	G	GIA	17243.00
5761	 1.06 	Very Good	F	VS2	EX	EX	AGSL	6863.00
5762	 2.00 	Very Good	D	IF	EX	EX	GIA	56857.00
5763	 2.00 	Good	H	VS2	VG	G	GIA	18066.00
5764	 1.23 	Ideal	I	VVS2	EX	EX	GIA	7256.00
5765	 1.51 	Ideal	D	VS2	EX	EX	GIA	15776.00
5766	 1.57 	Very Good	I	VS1	EX	EX	GIA	10682.00
5767	 1.53 	Ideal	I	VS1	EX	EX	GIA	10560.00
5768	 0.91 	Ideal	H	VS2	EX	VG	GIA	4470.00
5769	 1.50 	Very Good	G	SI1	EX	G	GIA	10633.00
5770	 2.28 	Ideal	F	VS2	EX	VG	GIA	32509.00
5771	 1.19 	Signature-Ideal	I	VS1	ID	ID	AGSL	7328.00
5772	 1.52 	Ideal	I	VVS1	ID	ID	AGSL	11033.00
5773	 2.14 	Ideal	H	SI1	VG	VG	GIA	18877.00
5774	 2.02 	Very Good	H	VS1	VG	G	GIA	21039.00
5775	 1.21 	Ideal	I	VS1	VG	EX	GIA	6025.00
5776	 2.01 	Ideal	G	VS2	EX	EX	GIA	25859.00
5777	 1.23 	Very Good	F	VS1	EX	VG	GIA	10035.00
5778	 0.78 	Very Good	G	VS1	ID	EX	AGSL	3472.00
5779	 0.75 	Ideal	I	VS2	EX	EX	GIA	2520.00
5780	 1.22 	Good	I	VS1	EX	VG	GIA	6713.00
5781	 1.13 	Very Good	F	SI1	EX	EX	GIA	5017.00
5782	 1.52 	Ideal	I	VS2	VG	VG	GIA	9372.00
5783	 1.18 	Ideal	F	SI1	VG	VG	GIA	6283.00
5784	 0.78 	Ideal	I	VS2	VG	VG	GIA	2664.00
5785	 0.77 	Good	H	VVS2	VG	VG	AGSL	2734.00
5786	 1.06 	Signature-Ideal	I	VVS1	ID	ID	AGSL	6945.00
5787	 1.06 	Very Good	E	SI1	VG	VG	GIA	5691.00
5788	 0.90 	Very Good	F	SI1	G	VG	GIA	4054.00
5789	 0.83 	Ideal	E	SI1	EX	EX	GIA	3231.00
5790	 1.39 	Ideal	I	VVS2	ID	ID	AGSL	9125.00
5791	 1.01 	Good	G	SI1	VG	G	GIA	4839.00
5792	 2.07 	Very Good	D	VS1	EX	EX	GIA	42225.00
5793	 1.10 	Signature-Ideal	F	VS2	ID	ID	AGSL	8977.00
5794	 1.20 	Very Good	F	VS2	EX	VG	GIA	9007.00
5795	 1.56 	Ideal	H	VS1	EX	EX	GIA	13798.00
5796	 1.01 	Ideal	D	SI1	EX	G	GIA	5694.00
5797	 1.25 	Very Good	G	VS2	VG	VG	GIA	9488.00
5798	 1.00 	Very Good	D	SI1	VG	EX	GIA	5987.00
5799	 2.00 	Very Good	H	VS1	G	VG	GIA	21100.00
5800	 1.56 	Very Good	I	SI1	VG	G	GIA	8470.00
5801	 1.51 	Ideal	H	VS1	VG	VG	GIA	11856.00
5802	 2.02 	Ideal	H	VS1	VG	VG	GIA	24826.00
5803	 1.51 	Ideal	H	VS2	EX	EX	GIA	11329.00
5804	 0.78 	Ideal	D	VS2	VG	EX	GIA	3595.00
5805	 0.90 	Very Good	G	VVS2	VG	VG	GIA	5102.00
5806	 2.03 	Ideal	G	VS1	VG	VG	GIA	27435.00
5807	 1.01 	Very Good	G	VS1	EX	EX	GIA	6795.00
5808	 1.14 	Good	H	VS2	EX	EX	AGSL	5986.00
5809	 1.56 	Signature-Ideal	G	SI1	EX	EX	GIA	13724.00
5810	 1.09 	Ideal	I	VVS2	ID	ID	AGSL	6152.00
5811	 1.07 	Ideal	I	SI1	EX	EX	GIA	4958.00
5812	 1.67 	Ideal	H	VVS2	ID	ID	AGSL	13737.00
